"la" "ln" "ph" "sla" "ssd" "sm"
"Rytidosperma_racemosum" NA NA NA NA NA 0.636
"Rytidosperma_richardsonii" NA NA NA NA NA 1.2165
"Rytidosperma_semiannulare" NA NA NA NA NA 0.5
"Rytidosperma_setaceum" 143.5096 NA 0.8 2.123174863 NA NA
"Rytidosperma_setifolium" 30.45793216 13.1645296975 NA 7.417879963 0.346130171157333 NA
"Rytidosperma_tenuius" NA NA NA NA NA 1.1
"Rytigynia_celastroides" NA NA NA NA NA 41.21
"Rytigynia_uhligii" 1899.916667 NA NA NA NA 27.07
"Saba_comorensis" 6261 NA NA NA NA 636.41
"Saba_senegalensis" NA 17.744851795 NA NA NA 1232
"Sabal_bermudana" NA NA NA NA NA 588.53
"Sabal_causiarum" NA NA 15.24 NA NA 70.358638
"Sabal_etonia" NA NA NA NA NA 354.3
"Sabal_mexicana" NA NA 15.24 NA NA NA
"Sabal_minor" NA NA 2.8956 NA NA 226.4446375
"Sabal_palmetto" 721004.833333333 NA 18.7403285714286 3.68976882116667 NA 303.05936125
"Sabatia_angularis" NA NA 0.447 25.83333333 0.205556542813333 0.02
"Sabatia_campestris" NA NA 0.064 22.26833333 0.201527142957333 NA
"Sabatia_kennedyana" NA NA NA NA NA 0.01
"Sabia_schumanniana" 1400 NA NA NA NA NA
"Sabia_swinhoei" 800.225 14.91808358 NA 19.362669565 NA NA
"Sabia_yunnanensis" 2380 NA NA NA NA NA
"Sabicea_panamensis" 2034 NA NA 17.877863 NA NA
"Sabicea_villosa" 2807.530714 NA NA NA NA NA
"Saccharum_brevibarbe" NA NA 1.9812 NA NA NA
"Saccharum_giganteum" NA NA 2.98704 NA NA NA
"Saccharum_officinarum" NA 11.175 3.6576 9 NA 0.4
"Saccharum_ravennae" NA NA 2.1336 NA NA NA
"Saccharum_spontaneum" NA 9.380993897 NA NA NA 4.08
"Sacciolepis_africana" NA NA NA NA NA 0.78
"Sacciolepis_chevalieri" NA NA NA NA NA 0.16
"Sacciolepis_ciliocincta" NA NA NA NA NA 0.48
"Sacciolepis_curvata" NA NA NA NA NA 0.25
"Sacciolepis_cymbiandra" NA NA NA NA NA 0.24
"Sacciolepis_striata" NA NA 0.9144 NA NA 1.132246
"Saccopetalum_koolsii" NA NA NA NA NA NA
"Saccopetalum_longiflorum" NA NA NA NA NA 2381
"Sacoglottis_amazonica" 3000 NA NA NA NA 4994
"Sacoglottis_ceratocarpa" 8279.68450325 11.30091 NA NA NA NA
"Sacoglottis_cydonioides" 4183.33333333333 NA 19 10.30769246 0.782186666666667 NA
"Sacoglottis_gabonensis" NA NA NA NA 0.796380269333333 NA
"Sacoglottis_guianensis" 3137.99755726667 12.8323546666667 24 6.187397527625 0.835775241571429 NA
"Sacoglottis_mattogrossensis" 1294.88186266667 8.38 30 7.352941176 0.77 NA
"Sacoglottis_ovicarpa" NA NA NA NA NA 8660.946654
"Sacoglottis_trichogyna" 9823.19666666667 13.7 NA 15.4 0.715 NA
"Sageraea_elliptica" NA NA NA NA 0.67 487.8
"Sageraea_lanceolata" NA NA NA NA 0.63 NA
"Sageraea_listeri" NA NA NA NA 0.75768 NA
"Sageretia_filiformis" 1348 NA NA NA NA NA
"Sageretia_hamosa" 5583 NA NA NA NA NA
"Sageretia_henryi" 450.05 NA NA 16.02054841 0.381400179605333 NA
"Sageretia_paucicostata" NA NA 6 NA NA NA
"Sageretia_thea" 898.9375 15.084031115 1 14.26984784 NA NA
"Sagina_apetala" 3.83333333333333 NA 0.0826111111111111 21.44 0.216121555555556 0.00893603333333333
"Sagina_caespitosa" NA NA 0.02 NA NA NA
"Sagina_decumbens" NA NA NA NA NA 0.011
"Sagina_glabra" NA NA 0.1 NA NA NA
"Sagina_japonica" NA NA NA NA NA 0.02
"Sagina_maritima" 3.5 NA 0.1068 14.3 0.184795333333333 0.0936257142857143
"Sagina_maxima" NA NA NA NA NA 0.04
"Sagina_micropetala" 4.43 NA 0.065 20.62 NA NA
"Sagina_nivalis" 3 NA 0.0208888888888889 NA NA 0.04
"Sagina_nodosa" 11.0039428571429 NA 0.0859 13.7888888888889 0.189815128336508 0.03412
"Sagina_procumbens" 5.5 15.97 0.0897619047619048 19.25 0.200926 0.018575
"Sagina_saginoides" 3 NA 0.0656566666666667 NA NA 0.202684430555556
"Sagina_subulata" 3 NA 0.0680208333333333 NA NA 0.03
"Sagittaria_brevirostra" NA NA NA NA NA 0.28
"Sagittaria_cuneata" NA NA 0.79248 NA NA 2.11726633333333
"Sagittaria_guayanensis" NA NA NA NA NA 0.43
"Sagittaria_latifolia" 6075 55 0.89784 34.02985075 NA 6.75968
"Sagittaria_papillosa" NA NA NA NA NA 0.8
"Sagittaria_platyphylla" NA NA 0.5322 NA NA 6.469979
"Sagittaria_sagittifolia" 3816.6280952381 NA 0.53952380952381 33.8468 0.144539441099981 1.4891
"Sagotia_brachysepala" 9500 NA NA NA NA NA
"Sagotia_racemosa" 8184.31992466667 30.007587 15 20.20167041 0.5767 NA
"Saintpaulia_ionantha" NA NA NA NA NA 0.04
"Sairocarpus_cornutus" NA NA NA NA NA 0.122
"Sairocarpus_coulterianus" NA NA NA NA NA 0.12
"Sairocarpus_multiflorus" NA NA NA NA NA 0.17
"Sairocarpus_nuttallianus" NA NA NA NA NA 0.05
"Salacia_aurantiaca" 4025 NA NA NA NA NA
"Salacia_cerasifera" NA NA NA NA NA 808.64
"Salacia_chinensis" 1838 NA NA NA NA NA
"Salacia_chlorantha" NA 18.08041214 NA NA NA NA
"Salacia_congolensis" 4025 NA NA NA NA NA
"Salacia_cordata" 22397 NA NA 6.507918059 NA NA
"Salacia_crassifolia" NA NA 3.286 NA NA NA
"Salacia_elegans" 3574 NA NA NA NA 283.04
"Salacia_elliptica" NA NA NA NA 0.76 NA
"Salacia_erecta" 1825 NA NA NA NA NA
"Salacia_gigantea" 42017.73932 NA 8 NA NA NA
"Salacia_grandifolia" NA 21.525 NA NA NA NA
"Salacia_impressifolia" 9500 NA NA NA NA 1084.18
"Salacia_juruana" 55000 NA NA NA NA NA
"Salacia_leptoclada" 1906 22.84 NA 10.76 NA NA
"Salacia_luebbertii" NA NA NA NA NA 3658.72
"Salacia_maburensis" NA NA NA NA NA 3630
"Salacia_macrantha" 24775.66505 14.869713905 8 8.900795352 NA NA
"Salacia_madagascariensis" 1800.701 NA NA NA NA 302.84
"Salacia_polysperma" 5486 NA NA NA NA NA
"Salacia_solimoesensis" 9500 NA NA NA NA NA
"Salacicratea_disepala" 4813 NA NA NA NA NA
"Saldinia_littoralis" NA NA NA NA NA 11.79
"Salicornia_dolichostachya" NA 40 0.355 NA NA 0.783666666666667
"Salicornia_emerici" NA 40 0.28875 NA NA 0.41
"Salicornia_europaea" 107.5065 18.6619484148131 0.21696626984127 4.57953952125 0.201235184378 0.6576125
"Salicornia_nitens" NA 40 0.17 NA NA 0.41
"Salicornia_obscura" NA 40 0.302222222222222 NA NA 3.89666666666667
"Salicornia_procumbens" NA NA 0.35 20.2 0.126584666666667 NA
"Salicornia_pusilla" NA 40 0.25 NA NA 1.03666666666667
"Salicornia_ramosissima" NA 40 0.252 NA NA 0.296666666666667
"Salicornia_rubra" NA NA 0.3048 NA NA 0.690531333333333
"Salicornia_virginica" NA NA NA NA NA 0.3675
"Salix_acmophylla" NA NA NA NA NA 0.122
"Salix_acutifolia" 480 NA 7.83333333333333 17.57469244 NA NA
"Salix_aegyptiaca" NA NA 4 NA NA NA
"Salix_alaxensis" NA 17.825 4.59904 10.1010101 NA NA
"Salix_alba" 1184.884 30.956 19.6141060606061 12.8520827340741 0.329239 0.799
"Salix_alpina" NA NA 0.258333333333333 NA NA NA
"Salix_amplexicaulis" NA NA 5 NA NA NA
"Salix_amygdaloides" 1646.799307 NA 21.28096 NA 0.409 0.148514590542857
"Salix_anticecrenata" NA 29.98545868 NA 11.86584509 NA NA
"Salix_appendiculata" 1448.361 NA 4.0625 17.756 NA 0.138
"Salix_arbuscula" 316 NA 0.98 NA NA NA
"Salix_arbusculoides" NA NA 6.43066666666667 NA NA NA
"Salix_arbutifolia" NA NA 21.75 NA 0.346627166666667 NA
"Salix_arctica" 131.5575 21.7432589285714 0.1 11.641522985 NA 0.04
"Salix_atrocinerea" 316 19.6360444446667 12.5 10.8666666666667 NA NA
"Salix_aurita" 497.74 31.6 1.71892857142857 10.9373700983333 NA NA
"Salix_babylonica" 582.67025 24.55 12.8 15.703672058 0.4582864 0.038
"Salix_bakko" NA NA NA NA NA 0.1335
"Salix_barclayi" NA NA 4.572 NA NA NA
"Salix_bebbiana" NA NA 5.78142222222222 NA NA 0.180348083333333
"Salix_berberifolia" NA NA 0.4 NA NA NA
"Salix_bicolor" 397.49 NA 2.525 9.637271914 NA NA
"Salix_bonplandiana" NA NA 12.192 NA NA NA
"Salix_boothii" NA NA 7.3152 NA NA 0.069892
"Salix_brachycarpa" NA NA 0.8 NA NA NA
"Salix_breviserrata" NA NA 0.28232 NA NA 0.11
"Salix_breweri" NA NA NA NA NA 0.082
"Salix_caesia" NA NA 1.325 NA NA NA
"Salix_candida" NA NA 1.8288 NA NA NA
"Salix_caprea" 2065.11828704306 26.5468308411429 8.75 34.4521825259069 0.3741185672 0.106118518518519
"Salix_cardiophylla" NA NA NA NA NA 0.2493
"Salix_caroliniana" NA NA 10.0584 NA NA 0.0584165
"Salix_chaenomeloides" NA NA NA NA 0.43 NA
"Salix_cheilophila" NA NA 6 NA NA NA
"Salix_cinerea" 655.09 19.67279332 5.425 10.0013652693333 0.451254087 0.0778333333333333
"Salix_commutata" NA NA 0.9144 NA NA NA
"Salix_cordata" NA NA NA NA NA 0.0665
"Salix_cottetii" NA NA 1.524 NA NA NA
"Salix_crataegifolia" NA NA 1 NA NA NA
"Salix_daphnoides" 590 NA 7.75 10.63829787 NA 0.14
"Salix_discolor" 1433.66666666667 17.799999855 8.03893333333333 NA NA 0.32
"Salix_disperma" NA NA NA NA NA NA
"Salix_divaricata" NA 27.1 NA NA NA NA
"Salix_drummondiana" NA NA 3.6576 NA NA NA
"Salix_dunnii" NA 26.2 NA NA NA NA
"Salix_eleagnos" NA NA 6.58333333333333 NA NA 0.25
"Salix_eriocephala" 1425 NA 14.0208 NA NA NA
"Salix_exigua" NA 21.3035 6.99093333333333 9.99075 NA 0.143903321428571
"Salix_floridana" NA NA 7.9248 NA NA NA
"Salix_foetida" NA NA 1.46666666666667 NA NA NA
"Salix_fragilis" 1143 26.853334 10.796875 9.610710788 0.389833333333333 0.133
"Salix_fuscescens" NA NA 6.096 13.513513505 NA NA
"Salix_geyeriana" NA NA 5.286 NA NA 0.103307666666667
"Salix_glabra" 377.45 NA 0.94375 NA NA NA
"Salix_glauca" 685.340375 25.3535037420313 0.68842 11.8700510672222 NA 0.286944444444444
"Salix_gmelinii" NA 25.13 4.1 11.7462669015 0.243398035993355 NA
"Salix_gooddingii" NA 18.798 14.8266666666667 NA NA 0.07
"Salix_gordejevii" 186.011754133333 18.9555596736667 2 13.9703049 NA NA
"Salix_gracilior" NA NA 3 NA NA NA
"Salix_gracilistyla" 2333.75 22.27976279 10 25.47058641 NA NA
"Salix_hastata" 155.277500013 26.6429166666667 1.07548095238095 12.545569891 NA 0.175
"Salix_hegetschweileri" NA NA 3.5 NA NA NA
"Salix_helvetica" NA 15.31 1.96666666666667 NA 0.467315046 NA
"Salix_herbacea" 120.856574358974 25.1300880952381 0.0425 13.1200320346429 NA 0.45379
"Salix_hookeriana" NA NA 8.5344 NA NA NA
"Salix_hultenii" NA NA NA 9.708737862 NA NA
"Salix_humboldtiana" NA 23.6 15.3333333333333 NA 0.379566666666667 1.05
"Salix_humilis" NA NA 3.048 NA NA 0.161
"Salix_integra" NA 25.1 3 NA NA NA
"Salix_interior" NA NA 7.62 NA NA 0.041
"Salix_irrorata" NA NA 1.8288 NA NA NA
"Salix_laevigata" 1778 18.42 9.12 8.251433936 NA NA
"Salix_laggeri" NA NA 2.5 NA NA NA
"Salix_lanata" 2131.371675 NA 2.9188 12.52 NA 0.181159
"Salix_lapponum" 663.073053571429 21.5668471167642 0.856898148148148 10.8052251685333 NA 0.308
"Salix_lasiandra" 1974 29.6 18.4606 19.774 0.39 0.04
"Salix_lasiolepis" 1968.4816665 18.8666666666667 10.12 10.9649666666667 0.52 0.133
"Salix_lemmonii" NA NA 4.2672 NA NA 0.09
"Salix_ligulifolia" NA NA 5.4864 NA NA NA
"Salix_lucida" 1598.06809976667 20.9833334758333 5.9436 10.22385 0.43 0.173
"Salix_lutea" NA NA 6.9384 NA NA NA
"Salix_magadanensis" NA NA 0.05 NA NA NA
"Salix_melanopsis" NA NA 7.0104 NA NA 0.035
"Salix_microstachya" NA 27.2866666666667 2 NA NA NA
"Salix_mielichhoferi" NA NA 2.5 NA NA NA
"Salix_miyabeana" NA 24.1333333333333 8 NA NA 0.107966666666667
"Salix_monticola" NA NA 4.8768 NA NA 0.181159
"Salix_mucronata" NA 18.6 NA NA 0.52521 0.16
"Salix_myrsinifolia" 283.4975 NA 2.35798611111111 12.82758722 NA NA
"Salix_myrsinites" 187.613 21.0857299058442 0.368 9.8657855596875 NA 0.410833333333333
"Salix_myrtilloides" 66 NA 0.310833333333333 15.29051988 NA NA
"Salix_nigra" 858.5154045 25 30.3864444436111 17.9 0.385 0.1085265
"Salix_niphoclada" NA NA 2.4384 NA NA NA
"Salix_nummularia" NA NA 0.05 NA NA NA
"Salix_orestera" NA NA 3.048 NA NA NA
"Salix_oritrepha" NA 30.1866666666667 NA NA NA NA
"Salix_pedicellata" 946 31.605 10 16.56088771 NA NA
"Salix_pellita" NA NA 4.99872 NA NA NA
"Salix_pentandra" 1432.1052 NA 8.73689285714286 16.2631065142857 NA 0.136331066666667
"Salix_petiolaris" NA NA 7.0104 NA NA 0.91
"Salix_petrophila" 270.5 28.945 0.035125 12.37892367 NA NA
"Salix_phylicifolia" 621.4 17.4756981766667 2.61133333333333 11.1868951725 NA NA
"Salix_pierotii" NA NA NA NA NA 0.133
"Salix_planifolia" 1600 26.7 1.49613333333333 12.30003075 NA NA
"Salix_polaris" 169 31.725 0.035 12.2741789379167 NA NA
"Salix_prolixa" NA NA 13.716 NA NA 0.181159
"Salix_pulchra" NA 26.84558375 0.6786 12.9672697305333 NA NA
"Salix_purpurea" 176.5 26.4333333333333 3.21970666666667 9.496676163 0.464266804 0.09
"Salix_pyrifolia" NA NA 7.9248 NA NA NA
"Salix_raddeana" 1792.869074 18.1333333333333 NA 18.4002748566667 NA NA
"Salix_repens" 89.1421245941296 18.2678891416364 0.916428571428571 13.2168722035996 0.4568331088 0.0413333333333333
"Salix_reticulata" 300.029142857143 21.1355003787879 0.116388888888889 10.5678580305347 NA 0.1375
"Salix_retusa" NA NA 0.12895 NA NA NA
"Salix_rorida" NA 19.3 15 NA NA 0.204
"Salix_rosmarinifolia" 87.1166666666667 22.1 1.07333333333333 10.2142063493333 NA NA
"Salix_rotundifolia" NA 25.14 NA 12.621685309 NA NA
"Salix_salamonii" NA NA 21.336 NA NA NA
"Salix_schwerinii" NA NA 4 NA NA 0.123
"Salix_scouleriana" NA NA 12.2866666666667 NA NA 0.06990675
"Salix_sericea" 870 NA 3.6576 NA NA NA
"Salix_serissima" NA NA NA NA NA 0.14
"Salix_serpyllifolia" NA NA 0.11359649122807 NA NA 0.26
"Salix_sessilifolia" NA NA 6.096 NA NA NA
"Salix_silesiaca" NA NA 3 NA NA NA
"Salix_sitchensis" NA NA 6.00456 NA NA 0.067
"Salix_souliei" NA 23.01 NA 14.1043724 NA NA
"Salix_starkeana" 264.951818181818 NA 0.720833333333333 12.1989542466667 NA NA
"Salix_taxifolia" NA NA 13.716 NA NA NA
"Salix_tetrasperma" NA NA 2 NA 0.34 45.45
"Salix_tracyi" NA NA 6.096 NA NA NA
"Salix_triandra" 642.207727272727 24.2 6.40229166666666 11.9359666884848 0.35 0.02
"Salix_udensis" NA 27.25 13 NA NA 0.108
"Salix_uva-ursi" NA NA 0.2 NA NA NA
"Salix_viminalis" 498.8875 26.2404762266667 6.40119047619048 15.3237266450556 NA NA
"Salix_waldsteiniana" NA NA 1.1 NA NA NA
"Salix_wolfii" 176 NA NA 16 NA NA
"Salix_xerophila" 461.98 NA 6 NA NA NA
"Salpichroa_origanifolia" NA NA 0.55 NA NA NA
"Salpiglossis_sinuata" NA NA NA NA NA 0.1
"Salsola_africana" NA NA NA NA NA 1.87
"Salsola_arbuscula" NA 44.26 NA NA 0.167963333333333 NA
"Salsola_arbusculiformis" 19.92052167 NA NA 4.550144743 0.234130258466667 NA
"Salsola_brevifolia" 2.25534285714286 NA 0.159351851851852 5.39158730157143 0.249192595329255 NA
"Salsola_collina" 59.3489705882353 24.4410028166933 0.178 10.6486202681667 0.27809474467117 NA
"Salsola_dendroides" 6.5638 NA NA 6.423207843 NA 2.51
"Salsola_foetida" NA NA 0.8 NA NA 2.3
"Salsola_gemmascens" 3.85104166666667 28.689707546 0.111 3.512930384625 0.260438276986 NA
"Salsola_genistoides" 16 NA 0.95 NA NA NA
"Salsola_imbricata" NA NA NA NA NA 0.47
"Salsola_kali" 64.7225062812188 28.96571925 0.361793831168831 12.0929293116602 0.150127514232 6.21661964285714
"Salsola_kali_subsp._ruthenica" NA NA NA NA NA NA
"Salsola_kali_subsp._tragus" NA NA NA NA NA NA
"Salsola_lanata" 38.214 NA NA 4.992514907 NA NA
"Salsola_laricifolia" NA 16.21 0.9 3.92 NA NA
"Salsola_oppositifolia" 16 NA 1.15 NA NA 5.97
"Salsola_orientalis" NA 42.9 NA NA NA NA
"Salsola_passerina" 1.667 22.232890475 0.225 6.74027027025 NA NA
"Salsola_soda" NA NA 0.225 NA NA 14.62
"Salsola_tetragona" NA NA NA NA NA 1.81
"Salsola_vermiculata" 16 NA 0.8 NA NA 1.85
"Salsola_verticillata" 23.23148 16.012435682 0.4630625 4.50973845528 0.15965054157472 NA
"Salta_triflora" NA NA NA NA NA NA
"Saltera_sarcocolla" 113.1 NA 1 NA NA NA
"Saltugilia_australis" NA NA NA NA NA 0.09
"Salvadora_angustifolia" NA NA NA NA NA 42.19
"Salvadora_oleoides" NA NA NA NA NA 76.92
"Salvadora_persica" 737.1425 23.40577093 3 NA 0.59409 NA
"Salvadoropsis_arenicola" NA NA NA NA NA 96.04
"Salvertia_convallariodora" NA NA NA NA 0.65 NA
"Salvia_absconditiflora" NA NA NA NA NA 6.1
"Salvia_aegyptiaca" NA NA 0.2 NA NA 0.7
"Salvia_aethiopis" NA NA 0.85 NA NA 1.82862962962963
"Salvia_africana-caerulea" NA NA 0.3 NA NA NA
"Salvia_albicaulis" NA NA NA NA NA 4.47
"Salvia_amplexicaulis" NA NA 0.8 NA NA 0.9
"Salvia_apiana" NA NA 0.8 NA NA 1.58
"Salvia_argentea" NA NA 0.9 NA NA NA
"Salvia_arrabidae" NA NA 0.375 NA NA 1
"Salvia_atropatana" 1171.441667 NA NA 11.17245098 0.194705074445333 NA
"Salvia_austriaca" NA NA 1 NA NA NA
"Salvia_azurea" NA 14.575 0.9144 12.1105842019091 NA 2.776554
"Salvia_ballotiflora" NA NA NA NA NA 0.54
"Salvia_barrelieri" NA NA 1 NA NA 7
"Salvia_blancoana" NA NA 1 NA NA NA
"Salvia_brachyantha" NA NA NA NA NA 0.9
"Salvia_brachyodon" NA NA 0.7 NA NA NA
"Salvia_bracteata" NA NA NA NA NA 10
"Salvia_brandegeei" NA NA NA NA NA 1.283
"Salvia_bulleyana" NA NA NA NA NA 3.94
"Salvia_canariensis" NA NA 1.5 NA NA NA
"Salvia_candelabrum" NA NA 0.8 NA NA NA
"Salvia_candicans" NA 15.0392966 NA 3.5917680965 0.688518519 2.03
"Salvia_candidissima" NA NA 0.6 NA NA NA
"Salvia_carduacea" NA NA NA NA NA 3
"Salvia_ceratophylla" NA NA NA NA NA 10.5
"Salvia_circinnata" NA NA NA NA NA 1.12
"Salvia_clevelandii" NA NA NA NA NA 0.801
"Salvia_coccinea" NA NA NA NA NA 0.9
"Salvia_columbariae" NA NA NA NA NA 0.698333333333333
"Salvia_dentata" NA NA NA NA NA 3.51
"Salvia_deserta" NA NA NA NA NA 0.93
"Salvia_disermas" NA NA NA NA NA NA
"Salvia_dolichantha" NA NA NA NA NA 8.28
"Salvia_dominica" NA NA 1 NA NA 5.24
"Salvia_dorrii" 380.900265490789 26.24 0.631 52.9778924035294 NA 2.01917825
"Salvia_dumetorum" NA NA 1 NA NA NA
"Salvia_eichleriana" NA NA 1.8 NA NA NA
"Salvia_engelmannii" NA NA NA NA NA 5.23
"Salvia_euphratica" NA NA NA NA NA 34
"Salvia_farinacea" NA NA NA NA NA 1.3
"Salvia_forskohlei" NA NA 1 NA NA NA
"Salvia_fruticosa" NA NA 1 NA NA 6
"Salvia_gariepensis" NA NA NA NA NA 1.87
"Salvia_glutinosa" 11779.734 39.19594574 0.715 54.764 0.121414437333333 4.18388888888889
"Salvia_hispanica" NA NA NA NA NA 0.8
"Salvia_hydrangea" NA NA NA NA NA 4.1
"Salvia_jamaicensis" 675 NA NA NA NA NA
"Salvia_judaica" NA NA NA NA NA 1.8
"Salvia_jurisicii" NA NA 0.6 NA NA NA
"Salvia_lanigera" NA NA NA NA NA 1.5
"Salvia_lasiantha" NA NA NA NA NA 3.36
"Salvia_leucophylla" NA 18.5 1.2 12.96 0.5031 0.755
"Salvia_longispicata" NA NA NA NA NA 0.2
"Salvia_lyrata" NA NA NA NA 0.259301320096 1.2
"Salvia_mellifera" NA 20.1789740333333 0.74625 8.7790814 0.555316049333333 1
"Salvia_merjamie" NA NA NA NA NA 2.13
"Salvia_mexicana" NA NA NA NA NA 2.4
"Salvia_microstegia" NA NA NA NA NA 6.63
"Salvia_montbretii" NA NA NA NA NA 10
"Salvia_moorcroftiana" NA NA NA NA NA 3.3
"Salvia_multicaulis" NA NA NA NA NA 14.3
"Salvia_munzii" NA NA NA NA NA 0.374
"Salvia_namaensis" NA NA NA NA NA 1.45
"Salvia_napifolia" NA NA 1 NA NA NA
"Salvia_nemorosa" 1483.28 NA 0.475 22.994 0.173332741333333 0.936666666666667
"Salvia_nilotica" NA NA NA NA NA 0.76
"Salvia_nubicola" NA NA NA NA NA 2.76
"Salvia_nutans" NA NA 1.7 NA NA 1.74
"Salvia_officinalis" 639.347624999916 NA 0.400125 12.8172848141167 0.2394810426652 5.4125
"Salvia_officinalis_subsp._lavandulifolia" NA NA NA NA NA NA
"Salvia_palaestina" NA NA NA NA NA 4.41
"Salvia_patens" NA NA NA NA NA 7.1
"Salvia_phlomoides" NA NA 0.5 NA NA NA
"Salvia_pinnata" NA NA 1 NA NA NA
"Salvia_plebeia" NA NA NA NA NA 0.2
"Salvia_polystachya" NA NA NA NA NA 0.2
"Salvia_pomifera" NA NA 1 NA NA NA
"Salvia_pratensis" 4098.547 28.22868225 0.617761363636364 22.5518888888889 0.186353712306 2.13419228571429
"Salvia_reflexa" NA 35.44 NA 27.77777778 NA 1.495
"Salvia_ringens" NA NA 0.6 NA NA 5.9
"Salvia_rosifolia" NA NA NA NA NA 4.4
"Salvia_runcinata" NA NA NA NA NA 1.09
"Salvia_rypara" NA NA NA NA NA 1.45
"Salvia_saccardiana" NA NA 0.8 NA NA NA
"Salvia_scabiosifolia" NA NA 0.5 NA NA NA
"Salvia_sclarea" NA NA 0.7 NA NA 2.51666666666667
"Salvia_sclareoides" NA NA 0.4 NA NA NA
"Salvia_scoparia" NA 14.575 NA NA 0.237865279266667 NA
"Salvia_sonomensis" NA NA 0.4 NA NA 0.9
"Salvia_spathacea" NA NA 0.4 NA NA 14.74
"Salvia_splendens" NA NA NA NA NA 3.33
"Salvia_staminea" NA NA NA NA NA 2.31
"Salvia_stenophylla" NA NA NA NA NA 0.81
"Salvia_subincisa" NA NA NA NA NA 2.18
"Salvia_suffruticosa" NA NA NA NA NA 15
"Salvia_syriaca" NA NA NA NA NA 2.03
"Salvia_taraxacifolia" NA NA NA NA NA 3.87
"Salvia_tchihatcheffii" NA NA NA NA NA 4.5
"Salvia_teddii" NA NA 0.4 NA NA NA
"Salvia_texana" NA NA NA NA NA 2
"Salvia_tiliifolia" NA NA NA NA NA 0.42
"Salvia_tomentosa" NA NA 0.7 NA NA NA
"Salvia_transsylvanica" NA NA 1 NA NA NA
"Salvia_valentina" NA NA 0.3 NA NA 1
"Salvia_verbascifolia" NA NA NA NA NA 7.26
"Salvia_verbenaca" 7738.25 NA 0.505555555555556 11.94 NA 2.2404
"Salvia_verticillata" 2264.1 NA 0.57 15.736 0.194463914666667 0.912
"Salvia_virgata" NA NA 1 NA NA NA
"Salvia_viridis" NA NA 0.5 NA NA 2.43566666666667
"Salvia_xalapensis" NA NA NA NA NA 0.2
"Salvinia_natans" 41.172 NA 0.0725 NA 0.0777739706666667 NA
"Samanea_dinklagei" NA NA NA NA 0.760070377 NA
"Samanea_tubulosa" 700 NA NA NA NA NA
"Sambucus" NA NA NA NA NA NA
"Sambucus_adnata" NA NA NA NA NA 1.81
"Sambucus_australasica" 680 NA NA NA NA 1.7
"Sambucus_callicarpa" NA NA 3 NA NA 2.13
"Sambucus_canadensis" 7780.13483413889 20.00705393875 4.88306666666667 15.0427640405463 0.45 2.329554625
"Sambucus_cerulea" 5975 NA NA NA 0.46 5.36
"Sambucus_ebulus" 25971.4725 NA 1.534375 19.1185714285714 0.167820060952381 10.4968642857143
"Sambucus_glauca" NA NA NA NA NA 2.21
"Sambucus_javanica" NA NA NA NA NA 1.02
"Sambucus_lanceolata" NA NA 3 NA NA NA
"Sambucus_melanocarpa" NA NA NA NA NA 6.502
"Sambucus_nigra" 5347.15721079399 34.1721937950694 6.45015850815851 26.9619802995 0.201652279541667 5.34153703703704
"Sambucus_peruviana" NA NA NA NA 0.429 NA
"Sambucus_pubens" 2486.5 31.30000057 NA NA NA 1.9
"Sambucus_racemosa" 8069.54755555556 49.95 4.76262222222222 23.5350355698667 NA 2.24758238888889
"Sambucus_sibirica" NA NA 3 NA NA NA
"Sambucus_velutina" NA NA 10.0584 NA NA NA
"Sambucus_wightiana" NA NA NA NA NA 10.4
"Sambucus_williamsii" NA 40.15 8 NA NA NA
"Samolus_ebracteatus" NA NA NA NA NA 0.105
"Samolus_porosus" NA NA NA NA NA 0.06
"Samolus_valerandi" 275.0735 19.37359188 0.279291666666667 25.309 0.171306238666667 0.0259266666666667
"Samyda_mexicana" NA 27 NA NA NA NA
"Sanango_racemosum" 9500 NA NA NA NA NA
"Sandoricum_beccarianum" NA NA NA NA 0.38 NA
"Sandoricum_koetjape" NA NA NA NA 0.473333333333333 1220
"Sandoricum_vidalii" NA NA NA NA 0.452886 NA
"Sandwithia_guyanensis" 3950.29661207895 23.2684682894737 10.9090909090909 15.5791298988953 0.74046 NA
"Sanguinaria_canadensis" 3642.15 53.6 0.4 32.1 NA 11.51
"Sanguisorba_ancistroides" NA NA 0.2 NA NA NA
"Sanguisorba_canadensis" NA NA NA NA NA 0.94
"Sanguisorba_dodecandra" NA NA 0.7 NA NA 3.14
"Sanguisorba_filiformis" NA 35.3 NA NA 0.366167535556 NA
"Sanguisorba_minor" 1333.80800000556 20.464052315 0.35268330602372 17.1261314865902 0.287915566839037 6.33257192901235
"Sanguisorba_moquiniana" NA NA 0.8 NA NA NA
"Sanguisorba_occidentalis" NA NA NA NA NA 1.871
"Sanguisorba_officinalis" 2359.529236125 24.2623602522222 0.6057375 21.9190414272157 0.248256542823529 1.99414028125
"Sanguisorba_tenuifolia" NA NA 0.3 NA NA NA
"Sanguisorba_verrucosa" NA NA 0.4 NA NA 9.46
"Sanicula_arctopoides" NA NA NA NA NA 3.98
"Sanicula_arguta" NA NA NA NA NA 4.299
"Sanicula_bipinnatifida" NA 26 NA NA 0.189591174101333 1.928
"Sanicula_canadensis" NA 28.85 NA 34 NA NA
